Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price,Review,name,score,Review Score,Number of Reviews,Rating,Star Rating,Distance from Attraction,Location Score
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Lovely 2 Bed Condo in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,,$194,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Novotel Toronto North York,"North York, Toronto",Executive King Room,8.2 miles from downtown,,$227,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Downtown Toronto 2 bedrooms with parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.7 miles from downtown,Free airport taxi,$265,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Montecassino Hotel & Event Centre,"North York, Toronto",Run Of The House,8.6 miles from downtown,,$145,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Downtown Escape Stylish Condo with City Views,"The Harbourfront, Toronto (The Harbourfront)",Apartment,1.3 miles from downtown,,$139,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,"Skyline Royale Penthouse - Downtown Toronto - CN Tower View, Balcony, Pool, Hot Tub","Entertainment District, Toronto (Entertainment District)",Three-Bedroom Premium Apartment,0.7 miles from downtown,Free airport taxi,$645,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Beautiful Luxurious Modern Condo With Breathtaking Views,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$409,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Spectacular 3 BR 2 WR House - Close to Airport,"Etobicoke, Toronto",Three-Bedroom Apartment,9.4 miles from downtown,,$181,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,La TUMU,"The Village, Toronto (The Village)",Deluxe Studio,0.9 miles from downtown,,$197,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,"Room in cozy house close to Lawrence Ave, WiFi, parking","North York, Toronto",Deluxe Double or Twin Room,5.5 miles from downtown,,$71,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Cozy & Modern Ensuite Basement Rooms - Steps to Subway & Downsview Rogers Stadium,"North York, Toronto",Double Room with Private Bathroom,6.8 miles from downtown,,$77,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Stunning Rooms in Townhouse across the Beach,"The Beaches, Toronto (The Beaches)",Deluxe Double Room with Bath,4 miles from downtown,,$115,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Burano Condo 1 BD in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,0.7 miles from downtown,,$247,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Xiao Wang,"The Annex, Toronto (The Annex)",Queen Room with Garden View,1.6 miles from downtown,,$250,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Downtown Toronto Condo CN Tower,"The Harbourfront, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,Late Escape Deal,$215,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Filmores Hotel,"Downtown Toronto, Toronto",Queen Room,0.6 miles from downtown,,$143,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Downtown Luxury Victorian Retreat,"Cabbagetown, Toronto (Cabbagetown)",Deluxe Queen Room with Garden View,0.8 miles from downtown,,$260,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Modern Apartment Close To The Beach with Parking,Toronto,Two-Bedroom Apartment,3.6 miles from downtown,Free airport taxi,$258,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Toronto Airport Marriott Hotel,"Etobicoke, Toronto",Double Guest Room,10.8 miles from downtown,,$229,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Modern 1BD Apartment with Balcony DT Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment with Balcony,0.9 miles from downtown,Late Escape Deal,$219,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Downtown Toronto 3 Bedrooms - 1 Free Parking,"Downtown Toronto, Toronto",Three-Bedroom Apartment,1.4 miles from downtown,,$214,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,"BISHA, a Luxury Collection Hotel, Toronto","Entertainment District, Toronto (Entertainment District)",The Grace Queen Room with Two Queen Beds and City View,0.7 miles from downtown,,$515,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Adas Guesthouse,"Downtown Toronto, Toronto",Standard Queen Room,1.3 miles from downtown,,$90,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Central Downtown Toronto - Trinity Bellwood Park,"Downtown Toronto, Toronto",Apartment,1.4 miles from downtown,,$132,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,3 BR Panoramas Lake Ontario and CN Tower View,"Downtown Toronto, Toronto",Three-Bedroom Apartment with Balcony,0.7 miles from downtown,Free airport taxi,$289,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,A Seaton Dream,"Cabbagetown, Toronto (Cabbagetown)",Queen Room,0.8 miles from downtown,,$200,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,New custom-built house in Toronto,"North York, Toronto",Three-Bedroom House,6.3 miles from downtown,Free airport taxi,$261,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Beautiful Modern Toronto Luxurious Scotiabank Arena,"Entertainment District, Toronto (Entertainment District)",Apartment with Lake View,0.6 miles from downtown,Free airport taxi,$414,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Central Downtown 1 and Den w 3 beds Sleeps 4 by UofT,"Downtown Toronto, Toronto",Two-Bedroom Deluxe Apartment,0.9 miles from downtown,,$163,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,"Toronto Downtown Core Two Bedroom Condo with CN Tower View, Free Parking","Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with City View,0.6 miles from downtown,,$225,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,The Broadview Hotel,Toronto,King Room,1.7 miles from downtown,Free airport taxi,$411,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Superior 1Bedroom&DEN Condo with Balcony,"Downtown Toronto, Toronto",One-Bedroom Apartment with Lake View,1.6 miles from downtown,Late Escape Deal,$188,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Bedroom in Corso Italia Neighborhood,Toronto,Apartment,4.1 miles from downtown,,$117,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Full Privacy Apartment with Free Parkrings,Toronto,Apartment,5.3 miles from downtown,,$225,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Downtown Gem by the Subway,"The Village, Toronto (The Village)",Two-Bedroom Apartment,1 miles from downtown,,$200,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Hyatt Regency Toronto,"Entertainment District, Toronto (Entertainment District)",Double Room with Two Double Beds,0.6 miles from downtown,,$369,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Unbeatable Lake View 1bd & den in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,Late Escape Deal,$174,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Luxury Spacious 3 Bedrooms Trinity Bellwoods,Toronto,Apartment,2.2 miles from downtown,Free airport taxi,$278,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Lum The Queen,Toronto,Suite with Garden View,1.7 miles from downtown,,$201,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Hampton Inn & Suites by Hilton Toronto Downtown,"The Village, Toronto (The Village)",Queen Room wih Two Queen Beds,0.7 miles from downtown,,$263,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Elegant Waterfront Esc Modern Condo in Toronto,"Downtown Toronto, Toronto",Apartment,1.2 miles from downtown,,$153,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Nobu Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6 miles from downtown,Free airport taxi,$983,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Beautiful Townhouse In Toronto,"Scarborough, Toronto",Four-Bedroom Apartment,6.6 miles from downtown,,$155,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,"Stunning 7 Br RougeView Home with 2 Kitchens, 5 Bathrooms, Amazing Backyard & 8-Car Parking","Scarborough, Toronto",Vacation Home,15.3 miles from downtown,Free airport taxi,$516,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Tom home,Toronto,Double Room with Shared Toilet,5 miles from downtown,,$59,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Carlton House,"Cabbagetown, Toronto (Cabbagetown)",King Room,1.3 miles from downtown,,$123,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Mins from Toronto Downtown UFT Exhibition Place,Toronto,Two-Bedroom Apartment,2.9 miles from downtown,,$257,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,"CN Tower View with Free Parking, Pool, Gym, Free Skating, and More","Downtown Toronto, Toronto",One-Bedroom Apartment,1.5 miles from downtown,,$239,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,High Rise 2BR Contemporary Condo w City Views next to Eaton Centre,"Downtown Toronto, Toronto (Yonge - Dundas)",Suite,0.2 miles from downtown,,$180,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Private Rooms in House in North York Shared Kitchen,"North York, Toronto",Double Room with Shared Bathroom,10.4 miles from downtown,,$60,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Breezy Lake And City Views - One Free Underground Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,Free airport taxi,$250,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Bright Queen Room with Shared Bathroom near Downsview Park Subway York University and Yorkdale Mall,"North York, Toronto",Double Room with Shared Bathroom,7.4 miles from downtown,,$64,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Toronto Marriott City Centre Hotel,"Entertainment District, Toronto (Entertainment District)","Guest room, 1 Queen",0.8 miles from downtown,,$580,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Modern Oasis Stylish 2BR Condo Near Attractions,"Entertainment District, Toronto (Entertainment District)",Apartment,0.3 miles from downtown,,$193,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,The Roland Inviting 2BR Basement Suite in Downtown Toronto,"Old Town Toronto, Toronto (Old Town Toronto)",Suite,1.3 miles from downtown,,$170,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Etobicoke Townhouse Minutes Away from Waterfront,"Etobicoke, Toronto",Two-Bedroom Apartment with Terrace,8.6 miles from downtown,,$166,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Two Story Loft w 2 beds close to Lakeshore,"Downtown Toronto, Toronto",Apartment,1.7 miles from downtown,,$179,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,The Charming Downtown Stop,"The Village, Toronto (The Village)",One-Bedroom Apartment,0.9 miles from downtown,,$197,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,"Luxury Private Suite with own entrance, private bath","North York, Toronto",One-Bedroom Apartment,6.7 miles from downtown,,$116,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,"The Ritz-Carlton, Toronto","Entertainment District, Toronto (Entertainment District)","One Bedroom Corner Suite City View - 1 King bed, living room with sofabed",0.5 miles from downtown,,$800,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,1BR plus Den Condo with Balcony in Heart of Toronto,"Entertainment District, Toronto (Entertainment District)",Apartment,0.6 miles from downtown,,$167,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Relax in East York Space Share,Toronto,Bungalow,3.5 miles from downtown,,$52,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Simple & Tidy Private Rooms,"Scarborough, Toronto",Standard Double Room with Shared Bathroom,11 miles from downtown,,$71,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Comfort Home Toronto,"Scarborough, Toronto",King Room,8.5 miles from downtown,,$90,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Deluxe Queen Rooms with Privated Bathroom,"Scarborough, Toronto",Double Room with Private External Bathroom,12.1 miles from downtown,,$62,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,"Bright, Private, Peaceful Suite with Retail Conveniences Steps Away","Cabbagetown, Toronto (Cabbagetown)",One-Bedroom Apartment,1.3 miles from downtown,,$233,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Condo Downtown Toronto with free parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,,$215,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,SkySide Downtown Condo - Free Parking,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.5 miles from downtown,Late Escape Deal,$204,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,"Private Cozy Room in Downtown Toronto, Steps to Subway & CN Tower","Downtown Toronto, Toronto",Double Room with Shared Bathroom,1.4 miles from downtown,,$136,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Modern Downtown Retreat Waterfront & Attractions,"Downtown Toronto, Toronto",Apartment,1.1 miles from downtown,,$184,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,King West Private Rooftop Retreat,"Downtown Toronto, Toronto",Three-Bedroom Apartment,1.7 miles from downtown,Free airport taxi,$453,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Two BD CN Tower and Lake Ontario View,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$323,,,,,,,,,
2025-09-29,booking.com,2.0,2025-10-15,2025-10-17,Beautiful Lower level 2 bedroom aprt,Toronto,Two-Bedroom Apartment,4 miles from downtown,,$129,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,"Downtown Toronto Condo, Free indoor parking with amazing view","Downtown Toronto, Toronto",Two-Bedroom Apartment,1.2 miles from downtown,Limited-time Deal,$412,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Riu Plaza Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe Double Room with Two Double Beds,0.6 miles from downtown,,$254,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Chelsea Hotel Toronto,"Yonge - Dundas, Toronto (Yonge - Dundas)",Standard Double Room with Two Double Beds,0.5 miles from downtown,,$203,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Samesun Toronto,"Kensington Market, Toronto (Kensington Market)",Queen Room with Balcony,1.1 miles from downtown,,$149,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Holiday Inn Toronto Downtown Centre by IHG,"The Village, Toronto (The Village)",Standard Double Room with Two Double Beds,0.7 miles from downtown,,$211,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Town Inn Suites Hotel,"The Village, Toronto (The Village)",King Suite,1.2 miles from downtown,,$165,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Hampton Inn by Hilton Toronto Airport Corporate Centre,Toronto,Room with Two Queen Beds - Non-Smoking,11 miles from downtown,,$132,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Canadas Best Value Inn Toronto,"Etobicoke, Toronto",Queen Room with Two Queen Beds - Non-Smoking,9 miles from downtown,,$102,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Homewood Suites by Hilton Toronto Airport Corporate Centre,Toronto,King Suite - Disability Access,11 miles from downtown,,$155,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Sheraton Centre Toronto Hotel,"Downtown Toronto, Toronto (Queen West)","Guest room, 2 Queen beds",0.1 miles from downtown,,$335,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Sandman Signature Toronto Airport Hotel,"Etobicoke, Toronto","Standard Room, 2 Queen Beds",10.7 miles from downtown,,$165,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Great Canadian Casino Resort Toronto,"Etobicoke, Toronto",Premium King,11.9 miles from downtown,,$98,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Holiday Inn Toronto International Airport by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard Room with Two Queen Beds,11.2 miles from downtown,,$186,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,"Hotel X Toronto, a Destination by Hyatt Hotel",Toronto,King Room,2 miles from downtown,,$348,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,InterContinental Toronto Centre by IHG,"Entertainment District, Toronto (Entertainment District)",Queen Room with Two Queen Beds - Executive Level - Non-Smoking,0.5 miles from downtown,,$708,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Fairmont Royal York Hotel,"Financial District, Toronto (Entertainment District)",Queen Room,0.4 miles from downtown,,$458,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Gladstone House,"West Queen West, Toronto (West Queen West)",Studio Queen,2.3 miles from downtown,,$335,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,The Novotel Toronto Centre,"Old Town Toronto, Toronto (Old Town Toronto)",Superior with Two Queen Beds,0.5 miles from downtown,,$544,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Best Western Plus Travel Hotel Toronto Airport,Toronto,Queen Room,10.9 miles from downtown,,$132,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Embassy Suites By Hilton Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Two-Room King Suite,11 miles from downtown,,$153,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Comfort Iceboat Suites Lakeview & Free Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,,$178,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,SoHo Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Luxury King Room,0.7 miles from downtown,,$354,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Hilton Toronto,"Financial District, Toronto (Financial District)",Deluxe Queen Room with Two Queen Beds,0.2 miles from downtown,,$360,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Crowne Plaza Toronto Airport by IHG,"Etobicoke, Toronto",Standard Room,10.5 miles from downtown,,$167,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Holiday Inn Express Toronto Downtown by IHG,"Old Town Toronto, Toronto (Old Town Toronto)",Standard King Room,0.5 miles from downtown,,$408,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Regis Suites - Downtown Toronto - CN Tower & Rogers Centre,"Downtown Toronto, Toronto",Two-Bedroom Apartment,0.9 miles from downtown,,$322,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Novotel Toronto North York,"North York, Toronto",Executive King Room,8.2 miles from downtown,,$229,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,B Hotel,Toronto,Suite with City View,2.7 miles from downtown,,$143,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Canopy By Hilton Toronto Yorkville,"Downtown Toronto, Toronto",Queen Room with Two Queen Beds,1.4 miles from downtown,,$359,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Toronto Midtown Home Suites,Toronto,Queen Room,3.6 miles from downtown,,$89,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Spark by Hilton Toronto Airport,"Etobicoke, Toronto",King Room,10.8 miles from downtown,,$105,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,"Doubletree by Hilton Toronto Airport, ON","Etobicoke, Toronto (Northeast Mississauga)",King Room,11 miles from downtown,,$173,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Holiday Inn Toronto Airport East by IHG,"Etobicoke, Toronto",Standard Queen Room with Two Queen Beds,9.9 miles from downtown,,$164,,,,,,,,,
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Downtown west Suites,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,,$268,,,,,,,,,
